-9.526751935482025146e-02,1.588521897792816162e-02,2.233011648058891296e-02,-1.833129227161407471e-01,-2.099998742341995239e-01,-1.064051389694213867e-01,2.961937524378299713e-02,-1.096914187073707581e-01,-3.896879255771636963e-01,-2.394074201583862305e-01,1.566830873489379883e-01,2.499613314867019653e-01,-7.605100423097610474e-02,4.634377732872962952e-02,1.938727200031280518e-01,8.176449686288833618e-02,5.167252197861671448e-02,-1.438024267554283142e-02,-5.208414793014526367e-02,-1.122915148735046387e-01,-2.074371427297592163e-01,1.299651116132736206e-01,-1.127484366297721863e-01,9.746360033750534058e-02,-9.593790769577026367e-02,-1.711445748805999756e-01,-1.803896278142929077e-01,1.096274927258491516e-01,3.485663980245590210e-02,6.733103096485137939e-02,9.113513678312301636e-02,9.249378740787506104e-02,6.236768513917922974e-02,-2.553669512271881104e-01,1.573867797851562500e-01,-9.393994510173797607e-02,-5.821878463029861450e-02,-9.300637245178222656e-02,-2.851139008998870850e-02,-1.395217925310134888e-01,5.691106244921684265e-02,8.443529903888702393e-02,-6.913100928068161011e-02,-1.410887688398361206e-01,-8.003728836774826050e-02,3.633111342787742615e-02,-6.964758038520812988e-02,-9.080161154270172119e-02,9.183704107999801636e-02,-8.483998477458953857e-02,-1.381073296070098877e-01,-1.180916950106620789e-01,-1.706510037183761597e-01,5.187317263334989548e-03,-5.205790046602487564e-03,-1.240920722484588623e-01,-2.827685177326202393e-01,8.349668234586715698e-02,-1.295040845870971680e-01,1.433048248291015625e-01,-2.291037887334823608e-01,1.251379102468490601e-01,-1.468310803174972534e-01,2.253723517060279846e-02
-1.572685241699218750e-01,-8.002766221761703491e-02,-8.878841251134872437e-02,-2.218112498521804810e-01,1.266527771949768066e-01,-1.475370675325393677e-01,-2.800477445125579834e-01,-8.399525284767150879e-02,-3.806807100772857666e-02,3.050485998392105103e-02,-2.395841032266616821e-01,-2.200608998537063599e-01,-1.259529143571853638e-01,-7.758968323469161987e-02,-3.816559910774230957e-02,-1.360982004553079605e-02,1.320740133523941040e-01,6.718458235263824463e-02,-9.335164725780487061e-02,-4.520972818136215210e-02,2.047598659992218018e-01,-2.976347133517265320e-02,9.983783960342407227e-02,-5.692188069224357605e-02,8.994021266698837280e-02,3.198394551873207092e-02,9.041434526443481445e-02,3.066314384341239929e-02,1.330366078764200211e-02,1.832852512598037720e-01,-2.875864803791046143e-01,-1.542350947856903076e-01,-3.066847659647464752e-02,1.780505850911140442e-02,-1.827268451452255249e-01,5.180728435516357422e-02,-2.003935724496841431e-01,-7.323188334703445435e-02,-1.473499685525894165e-01,-1.883199512958526611e-01,-2.734617562964558601e-03,-8.857101947069168091e-02,-1.992273181676864624e-01,5.074363946914672852e-02,-1.979082077741622925e-02,1.082140728831291199e-01,-1.419021785259246826e-01,1.337866634130477905e-01,6.428208947181701660e-02,-1.263874676078557968e-02,2.613221406936645508e-01,-2.587836608290672302e-02,-1.082733720541000366e-01,-3.192023560404777527e-02,1.992531418800354004e-01,-1.392839103937149048e-01,-2.124729156494140625e-01,-1.270168721675872803e-01,-1.118163391947746277e-02,-8.615688234567642212e-02,8.325297385454177856e-02,1.497684270143508911e-01,1.249616071581840515e-01,3.155383095145225525e-02
5.808188021183013916e-02,9.951913356781005859e-02,-6.040837988257408142e-02,-1.009504273533821106e-01,-7.389946281909942627e-02,-4.643392190337181091e-02,6.564550846815109253e-02,-2.121812552213668823e-01,-3.937507048249244690e-03,7.161203026771545410e-02,1.709063537418842316e-02,-1.074405014514923096e-01,-1.573861986398696899e-01,-1.026939898729324341e-01,-6.481546908617019653e-02,-1.651356518268585205e-01,-7.751591503620147705e-02,4.893695563077926636e-02,-1.738902181386947632e-02,-3.014260232448577881e-01,7.253006845712661743e-02,1.017305478453636169e-01,1.826831251382827759e-01,-1.024804450571537018e-02,1.044867001473903656e-02,7.281327247619628906e-02,-2.960957288742065430e-01,8.627452701330184937e-02,1.226095333695411682e-01,-1.977175474166870117e-01,1.284797042608261108e-01,-2.399764806032180786e-01,-4.062034934759140015e-02,1.999905407428741455e-01,1.239293441176414490e-01,9.622184932231903076e-02,2.860258519649505615e-01,-1.154706031084060669e-01,7.622458785772323608e-02,-1.334818899631500244e-01,-1.109857037663459778e-01,-1.154216900467872620e-01,1.940301656723022461e-01,6.164050102233886719e-02,-2.189861424267292023e-02,1.963192820549011230e-01,-1.322780735790729523e-02,7.750736083835363388e-03,9.452724456787109375e-02,1.289045214653015137e-01,-8.587586134672164917e-02,-1.174706220626831055e-02,9.228760749101638794e-02,1.097905561327934265e-01,-7.016585022211074829e-02,-8.054170757532119751e-02,-1.243960931897163391e-01,3.712478652596473694e-02,4.207335412502288818e-02,6.902312743477523327e-04,-2.690693736076354980e-01,-1.520710438489913940e-01,-3.472866490483283997e-03,-8.276347070932388306e-02
7.506245374679565430e-02,8.101662993431091309e-02,-1.289157867431640625e-01,4.725432395935058594e-02,-2.087981998920440674e-01,1.660720854997634888e-01,-1.410056203603744507e-01,-1.901559382677078247e-01,-1.057887226343154907e-01,8.412776142358779907e-02,-1.155570223927497864e-01,-2.722681760787963867e-01,1.116218976676464081e-02,-1.002104878425598145e-01,-2.127175405621528625e-02,-1.769209057092666626e-01,3.256275132298469543e-02,-9.766688942909240723e-02,1.316354423761367798e-01,-2.864937484264373779e-01,-2.959644794464111328e-01,-9.582958370447158813e-02,-2.061237245798110962e-01,7.591425627470016479e-02,-2.779977321624755859e-01,8.758368343114852905e-02,-7.053374499082565308e-02,-1.119013205170631409e-01,-1.859047412872314453e-01,-1.841880679130554199e-01,4.726040363311767578e-02,-1.439238041639328003e-01,6.071565300226211548e-02,5.252057313919067383e-02,5.043518170714378357e-02,-8.976918458938598633e-02,-8.626249432563781738e-02,-7.437472045421600342e-02,1.141533777117729187e-01,-1.910861581563949585e-01,-9.181098639965057373e-02,2.002552002668380737e-01,-1.374836713075637817e-01,1.460902299731969833e-02,1.075274720788002014e-01,1.371736675500869751e-01,1.663173735141754150e-01,1.609692722558975220e-01,-8.983028680086135864e-02,1.991257071495056152e-02,-4.635799303650856018e-02,1.627233773469924927e-01,-1.438538134098052979e-01,-1.000194251537322998e-02,8.555177599191665649e-02,-9.963367134332656860e-02,-1.186191812157630920e-01,-8.863348513841629028e-02,-1.382379978895187378e-01,-2.027513831853866577e-01,-1.825975440442562103e-02,-1.357225626707077026e-01,-1.680377870798110962e-02,-3.915428370237350464e-02
-2.137781828641891479e-01,-6.005339324474334717e-02,-4.955270513892173767e-02,-1.592001467943191528e-01,1.076587513089179993e-01,-1.755444556474685669e-01,-8.838722109794616699e-02,4.681563004851341248e-02,-1.954861683771014214e-03,4.194647818803787231e-02,2.218018174171447754e-01,-1.625148653984069824e-01,1.488156467676162720e-01,3.087429888546466827e-02,-1.377516239881515503e-01,9.932333976030349731e-02,-1.972186267375946045e-01,3.084028884768486023e-02,-2.071842402219772339e-01,-3.541203215718269348e-02,6.483896821737289429e-02,-3.723351061344146729e-01,-7.173809409141540527e-02,-2.855638861656188965e-01,1.404721438884735107e-01,-9.299190342426300049e-02,1.073055416345596313e-01,-6.249986588954925537e-02,1.514827460050582886e-01,-3.713965415954589844e-02,-1.149976775050163269e-01,-1.727941185235977173e-01,1.398158967494964600e-01,1.216038689017295837e-02,9.130383282899856567e-02,-1.565571874380111694e-01,1.846888959407806396e-01,1.014242097735404968e-01,9.231907874345779419e-02,-1.450700759887695312e-01,-6.487299222499132156e-03,1.432350426912307739e-01,7.407651096582412720e-02,6.956131756305694580e-02,-1.069889739155769348e-01,-1.536101996898651123e-01,-3.179964050650596619e-02,-1.245198622345924377e-01,-1.283636242151260376e-01,1.994575560092926025e-01,8.020896464586257935e-02,4.418487846851348877e-02,4.112140089273452759e-02,1.204438880085945129e-02,-1.171090751886367798e-01,-7.053343951702117920e-02,1.121247485280036926e-01,-1.201165914535522461e-01,4.510943964123725891e-02,5.587885156273841858e-02,9.218727052211761475e-02,8.204950392246246338e-02,-5.415502190589904785e-02,-5.080872774124145508e-02
-3.075456023216247559e-01,-8.940353244543075562e-02,2.201482467353343964e-02,-5.191988870501518250e-02,-1.890449970960617065e-01,1.746865175664424896e-02,1.393289715051651001e-01,1.334581058472394943e-02,-1.588088274002075195e-01,-6.161815021187067032e-03,-2.758794724941253662e-01,3.367561474442481995e-02,1.803645677864551544e-02,-1.004583835601806641e-01,-1.885496675968170166e-01,-1.942784786224365234e-01,6.599090993404388428e-02,-1.220937967300415039e-01,1.410171091556549072e-01,-1.284728795289993286e-01,-1.699053347110748291e-01,1.192417070269584656e-01,-1.051168143749237061e-01,9.691042453050613403e-02,-1.917920261621475220e-01,1.095838695764541626e-01,5.398579686880111694e-02,5.501836910843849182e-02,-3.269351720809936523e-01,-3.135009109973907471e-01,-4.314342222642153502e-04,-1.864653378725051880e-01,-1.492630243301391602e-01,-1.219199523329734802e-01,-2.438652664422988892e-01,1.000756099820137024e-01,2.243445813655853271e-02,-9.318116307258605957e-02,-1.202486082911491394e-01,1.652427576482295990e-02,7.314626872539520264e-02,1.599000208079814911e-02,-2.389593748375773430e-03,-1.514572054147720337e-01,7.201810926198959351e-02,-5.576261132955551147e-02,-4.726070910692214966e-02,-1.466656010597944260e-02,-1.174336150288581848e-01,-9.624793380498886108e-02,-8.322376012802124023e-02,1.492372453212738037e-01,1.354435682296752930e-01,1.766465604305267334e-02,1.383112818002700806e-01,1.159178791567683220e-03,1.805719435214996338e-01,-6.031265854835510254e-02,5.774669349193572998e-03,9.785445779561996460e-02,-4.205959662795066833e-02,-8.004396408796310425e-02,-6.104899942874908447e-02,-5.994569882750511169e-02
-2.926495969295501709e-01,-3.961976245045661926e-02,-7.426044344902038574e-02,1.933372616767883301e-01,-1.951841711997985840e-01,-1.601496040821075439e-01,-1.613771766424179077e-01,1.692812703549861908e-02,-1.957265287637710571e-01,-2.193955481052398682e-01,-8.579830080270767212e-02,-8.981961011886596680e-02,-1.633537560701370239e-01,-7.269693166017532349e-02,1.681483983993530273e-01,1.850832998752593994e-01,2.480043098330497742e-02,-8.289317786693572998e-02,6.186790019273757935e-02,-2.043875604867935181e-01,7.568056136369705200e-02,-3.175630047917366028e-02,-1.918435245752334595e-01,-7.886903733015060425e-02,3.557559102773666382e-02,1.453454941511154175e-01,-4.861857742071151733e-02,-1.473605036735534668e-01,-1.717630177736282349e-01,-4.654122516512870789e-02,6.654235720634460449e-02,-2.143492251634597778e-01,-1.312584429979324341e-01,1.415165811777114868e-01,3.904259949922561646e-02,-2.268249988555908203e-01,-1.517175436019897461e-01,-5.266420915722846985e-02,-1.428681164979934692e-01,1.464596837759017944e-01,1.835152357816696167e-01,1.804945319890975952e-01,-4.871094226837158203e-02,3.414813056588172913e-02,8.572502434253692627e-02,-9.305356442928314209e-02,-4.230556488037109375e-01,-3.023731708526611328e-01,1.088923290371894836e-01,-4.739179834723472595e-02,-9.525976330041885376e-02,-1.047706827521324158e-01,1.432830244302749634e-01,7.301096618175506592e-02,8.067873120307922363e-02,3.304852917790412903e-02,-1.296587437391281128e-01,4.876605048775672913e-02,1.103533804416656494e-01,-6.488741841167211533e-03,9.046885534189641476e-04,-2.366576343774795532e-02,-1.922682821750640869e-01,-1.232546269893646240e-01
4.390243068337440491e-02,-1.266692876815795898e-01,-1.295195370912551880e-01,1.481220275163650513e-01,-1.862675398588180542e-01,-7.132784277200698853e-02,4.528293758630752563e-02,-1.084874719381332397e-01,6.871481984853744507e-02,3.984892464359290898e-05,2.833009930327534676e-04,1.038943529129028320e-01,1.375177949666976929e-01,-2.580445706844329834e-01,-1.240876764059066772e-01,-2.751454114913940430e-01,1.023897379636764526e-01,9.402608871459960938e-02,-2.234514653682708740e-01,-4.318288341164588928e-02,-1.702863872051239014e-01,-1.809078007936477661e-01,3.171386718750000000e-01,4.472046718001365662e-02,7.082835584878921509e-02,-1.938372701406478882e-01,-1.092037111520767212e-01,6.708388775587081909e-02,-6.455610692501068115e-02,-2.150624059140682220e-02,9.637591987848281860e-02,1.134319044649600983e-02,1.061314195394515991e-01,6.672844290733337402e-02,1.245745718479156494e-01,-2.506392821669578552e-02,-2.728477306663990021e-02,5.287769064307212830e-02,-1.376111209392547607e-01,-2.747965455055236816e-01,1.070931851863861084e-01,-9.634771943092346191e-02,-1.241597458720207214e-01,3.954660147428512573e-02,-1.924746781587600708e-01,1.217591241002082825e-01,7.549838162958621979e-03,1.416246443986892700e-01,-4.621268063783645630e-02,-2.558798193931579590e-01,-5.446891859173774719e-02,-1.076129227876663208e-01,-5.341561883687973022e-02,-1.932702586054801941e-02,-1.143311783671379089e-01,-3.140187636017799377e-02,-8.198359981179237366e-03,1.350650563836097717e-02,-8.442247658967971802e-02,4.856248944997787476e-02,1.177154555916786194e-01,-1.483083069324493408e-01,1.327059566974639893e-01,5.688492953777313232e-02
1.315951347351074219e-01,-7.025533169507980347e-02,-4.535238444805145264e-02,4.137683659791946411e-02,2.361665479838848114e-02,1.412290185689926147e-01,-1.494370996952056885e-01,1.735519170761108398e-01,5.922200903296470642e-02,-5.440548434853553772e-02,2.270806282758712769e-01,-1.307262033224105835e-01,-2.054447084665298462e-01,1.266966462135314941e-01,9.011078625917434692e-02,-2.984606027603149414e-01,3.273654356598854065e-02,8.808577805757522583e-02,2.555319853127002716e-02,3.643533214926719666e-02,-2.253881990909576416e-01,9.325174242258071899e-02,-8.331439457833766937e-03,-3.046581149101257324e-01,-2.081409841775894165e-02,1.323867440223693848e-01,5.250977724790573120e-02,1.387912034988403320e-01,-2.026786655187606812e-01,-1.745503023266792297e-02,5.572861060500144958e-02,-3.938371688127517700e-02,-1.683194488286972046e-01,-2.407800108194351196e-01,-8.202228695154190063e-03,-4.990413039922714233e-02,-2.413774877786636353e-01,-8.099891245365142822e-02,1.778912991285324097e-01,-1.296136677265167236e-01,-8.457747846841812134e-02,2.227945439517498016e-02,-1.267422288656234741e-01,-2.791260182857513428e-02,1.534062772989273071e-01,-1.000674962997436523e-01,1.990386098623275757e-02,4.326942190527915955e-02,2.909015491604804993e-02,-2.887966036796569824e-01,-5.246269702911376953e-02,4.305527731776237488e-02,-4.613633081316947937e-02,4.512333497405052185e-02,-1.428382247686386108e-01,8.951492607593536377e-02,1.224998459219932556e-01,-1.416318714618682861e-01,-1.193004660308361053e-02,1.307123601436614990e-01,8.823356032371520996e-02,-3.805882111191749573e-02,4.153817892074584961e-02,-4.462189599871635437e-02
-7.382463663816452026e-02,-5.525823235511779785e-01,7.616942375898361206e-02,-8.258540928363800049e-02,-1.116346642374992371e-01,-4.590364918112754822e-02,1.188366115093231201e-01,9.063553065061569214e-02,5.512962862849235535e-02,-9.290520101785659790e-02,1.109497398138046265e-01,7.870129495859146118e-02,1.955208927392959595e-01,8.638669550418853760e-02,-1.005407422780990601e-01,1.793296635150909424e-01,-1.428209990262985229e-01,4.426234867423772812e-03,-7.422975450754165649e-02,7.178919017314910889e-02,4.421182721853256226e-02,-2.284492999315261841e-01,-7.915695011615753174e-02,-5.710505321621894836e-02,-6.518565118312835693e-02,1.869185641407966614e-02,-9.466949850320816040e-03,-1.197747439146041870e-01,1.780544221401214600e-01,1.973418891429901123e-01,1.361285448074340820e-01,-2.656183242797851562e-01,9.128267318010330200e-02,-1.024328544735908508e-01,-3.794936835765838623e-02,-1.007705926895141602e-01,1.005750000476837158e-01,8.660744875669479370e-03,-2.382662147283554077e-02,-5.371349304914474487e-02,-1.301352977752685547e-01,-3.095152974128723145e-01,-1.672050803899765015e-01,7.667450606822967529e-02,9.745973348617553711e-02,-2.595198154449462891e-01,1.537838429212570190e-01,1.292199790477752686e-01,5.607249587774276733e-02,1.310689151287078857e-01,5.618477240204811096e-02,-5.369096994400024414e-02,4.419904947280883789e-02,1.963146589696407318e-02,1.567864976823329926e-02,-5.946570262312889099e-02,4.619392380118370056e-02,-1.105273589491844177e-01,-5.782278254628181458e-02,-5.265541374683380127e-02,4.214542359113693237e-02,8.679147064685821533e-02,-2.910207808017730713e-01,1.432227995246648788e-02
